Product ID,Product Name,Category,Sub-Category,Total_Sales,Transaction_Count,Avg_Sale,Total_Profit,Avg_Profit,Total_Quantity,Avg_Discount,Profit_Margin,Sales_per_Transaction,Cumulative_Sales,Cumulative_Percentage,ABC_Class,CoV,XYZ_Class,ABC_XYZ_Matrix
TEC-PH-10001664,"Motorola Office Telephone, VoIP",Technology,Phones,0.08,8,0.01,3.56,0.44,1.85,0.26,4450.0,0.01,384.36999999999335,69.21096225871386,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10001619,LG G3,Technology,Phones,0.08,4,0.02,1.79,0.45,0.46,0.12,2237.5,0.02,384.44999999999334,69.22536732929869,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,0.08,5,0.02,2.22,0.44,2.15,0.19,2775.0000000000005,0.016,384.5299999999933,69.23977239988353,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10001830,"Enermax Router, Erganomic",Technology,Accessories,0.08,5,0.02,2.17,0.43,0.62,0.24,2712.5,0.016,384.6099999999933,69.25417747046838,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10001616,"SanDisk Numeric Keypad, Erganomic",Technology,Accessories,0.08,5,0.02,2.21,0.44,2.08,0.02,2762.5,0.016,384.6899999999933,69.26858254105322,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,0.08,7,0.01,3.11,0.44,1.08,0.13,3887.5,0.011428571428571429,384.7699999999933,69.28298761163806,A - High Value,0.0,X - Stable Demand,AX
TEC-EPS-10004965,"Epson Inkjet, Wireless",Technology,Machines,0.08,1,0.08,0.45,0.45,0.38,0.0,562.5,0.08,384.84999999999326,69.29739268222292,A - High Value,0.0,X - Stable Demand,AX
OFF-AR-10004151,"BIC Sketch Pad, Blue",Office Supplies,Art,0.08,11,0.01,4.86,0.44,2.23,0.11,6075.0,0.007272727272727273,384.92999999999324,69.31179775280776,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10001587,"Apple Headset, Cordless",Technology,Phones,0.08,9,0.01,3.97,0.44,2.38,0.16,4962.5,0.008888888888888889,385.0099999999932,69.3262028233926,A - High Value,0.0,X - Stable Demand,AX
OFF-AR-10003633,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art,0.08,12,0.01,5.29,0.44,2.0,0.15,6612.5,0.006666666666666667,385.0899999999932,69.34060789397745,A - High Value,0.0,X - Stable Demand,AX
TEC-HP -10003248,"HP Fax Machine, High-Speed",Technology,Copiers,0.08,6,0.01,2.61,0.44,0.15,0.25,3262.5,0.013333333333333334,385.1699999999932,69.35501296456229,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,0.08,10,0.01,4.39,0.44,1.46,0.25,5487.499999999999,0.008,385.2499999999932,69.36941803514712,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003392,"Novimex Steel Folding Chair, Red",Furniture,Chairs,0.08,12,0.01,5.27,0.44,1.92,0.06,6587.5,0.006666666666666667,385.32999999999316,69.38382310573196,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003362,"Office Star Swivel Stool, Adjustable",Furniture,Chairs,0.08,4,0.02,1.75,0.44,0.69,0.24,2187.5,0.02,385.40999999999315,69.3982281763168,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003354,"Novimex Bag Chairs, Black",Furniture,Chairs,0.08,11,0.01,4.83,0.44,2.77,0.12,6037.5,0.007272727272727273,385.48999999999313,69.41263324690166,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10002243,"SanDisk Keyboard, Programmable",Technology,Accessories,0.08,7,0.01,3.1,0.44,1.38,0.21,3875.0,0.011428571428571429,385.5699999999931,69.4270383174865,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10002219,"SanDisk Memory Card, Programmable",Technology,Accessories,0.08,6,0.01,2.68,0.45,1.69,0.24,3350.0,0.013333333333333334,385.6499999999931,69.44144338807135,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10002086,"SanDisk Keyboard, Erganomic",Technology,Accessories,0.08,4,0.02,1.81,0.45,1.54,0.15,2262.5,0.02,385.7299999999931,69.45584845865619,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10000751,"Breville Refrigerator, Black",Office Supplies,Appliances,0.08,2,0.04,0.85,0.42,0.38,0.35,1062.5,0.04,385.80999999999307,69.47025352924103,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10003963,GE 2-Jack Phone Line Splitter,Technology,Phones,0.08,3,0.03,1.33,0.44,0.62,0.24,1662.5,0.02666666666666667,385.88999999999305,69.48465859982588,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10000672,"KitchenAid Stove, White",Office Supplies,Appliances,0.08,1,0.08,0.47,0.47,0.15,0.0,587.4999999999999,0.08,385.96999999999304,69.4990636704107,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,0.08,6,0.01,2.67,0.44,1.08,0.08,3337.5,0.013333333333333334,386.049999999993,69.51346874099555,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10000155,"Dania Corner Shelving, Metal",Furniture,Bookcases,0.08,4,0.02,1.79,0.45,1.23,0.35,2237.5,0.02,386.129999999993,69.52787381158039,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10000263,"KitchenAid Microwave, Silver",Office Supplies,Appliances,0.08,3,0.03,1.3,0.43,0.31,0.2,1625.0,0.02666666666666667,386.209999999993,69.54227888216525,A - High Value,0.0,X - Stable Demand,AX
TEC-MOT-10001196,"Motorola Audio Dock, Cordless",Technology,Phones,0.08,6,0.01,2.65,0.44,0.46,0.25,3312.5,0.013333333333333334,386.289999999993,69.55668395275009,A - High Value,0.0,X - Stable Demand,AX
OFF-ROG-10001418,"Rogers Trays, Wire Frame",Office Supplies,Storage,0.08,10,0.01,4.46,0.45,1.54,0.0,5575.0,0.008,386.36999999999296,69.57108902333493,A - High Value,0.0,X - Stable Demand,AX
OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper,0.08,5,0.02,2.26,0.45,1.08,0.05,2824.9999999999995,0.016,386.44999999999294,69.58549409391978,A - High Value,0.0,X - Stable Demand,AX
OFF-PA-10003938,"Eaton Cards & Envelopes, Premium",Office Supplies,Paper,0.08,8,0.01,3.53,0.44,2.77,0.22,4412.5,0.01,386.5299999999929,69.59989916450462,A - High Value,0.0,X - Stable Demand,AX
OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,0.08,5,0.02,2.25,0.45,1.08,0.19,2812.5,0.016,386.6099999999929,69.61430423508946,A - High Value,0.0,X - Stable Demand,AX
OFF-PA-10001970,Xerox 1908,Office Supplies,Paper,0.08,7,0.01,3.13,0.45,1.92,0.03,3912.5,0.011428571428571429,386.6899999999929,69.62870930567429,A - High Value,0.0,X - Stable Demand,AX
TEC-STA-10001994,"StarTech Printer, Wireless",Technology,Machines,0.07,4,0.02,1.78,0.45,0.15,0.0,2542.8571428571427,0.0175,386.7599999999929,69.64131374243604,A - High Value,0.0,X - Stable Demand,AX
OFF-PA-10002047,"Green Bar Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,0.07,7,0.01,3.08,0.44,2.08,0.11,4400.0,0.01,386.8299999999929,69.65391817919779,A - High Value,0.0,X - Stable Demand,AX
OFF-PA-10003868,"SanDisk Cards & Envelopes, Recycled",Office Supplies,Paper,0.07,8,0.01,3.52,0.44,1.92,0.0,5028.571428571428,0.00875,386.8999999999929,69.66652261595951,A - High Value,0.0,X - Stable Demand,AX
OFF-ROG-10004646,"Rogers File Cart, Blue",Office Supplies,Storage,0.07,10,0.01,4.38,0.44,0.31,0.27,6257.142857142856,0.007000000000000001,386.96999999999287,69.67912705272126,A - High Value,0.0,X - Stable Demand,AX
TEC-OKI-10002736,"Okidata Card Printer, Red",Technology,Machines,0.07,6,0.01,2.62,0.44,0.54,0.12,3742.857142857142,0.011666666666666667,387.03999999999286,69.691731489483,A - High Value,0.0,X - Stable Demand,AX
TEC-PAN-10000377,"Panasonic Inkjet, Durable",Technology,Machines,0.07,3,0.02,1.34,0.45,0.15,0.0,1914.2857142857142,0.023333333333333334,387.10999999999285,69.70433592624474,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10000187,"Hon Chairmat, Red",Furniture,Chairs,0.07,10,0.01,4.41,0.44,1.85,0.15,6299.999999999999,0.007000000000000001,387.17999999999284,69.71694036300647,A - High Value,0.0,X - Stable Demand,AX
TEC-SAM-10001131,"Samsung Smart Phone, VoIP",Technology,Phones,0.07,3,0.02,1.3,0.43,0.0,0.24,1857.1428571428569,0.023333333333333334,387.24999999999284,69.72954479976822,A - High Value,0.0,X - Stable Demand,AX
TEC-SAM-10000765,"Samsung Signal Booster, Full Size",Technology,Phones,0.07,8,0.01,3.55,0.44,0.62,0.31,5071.428571428571,0.00875,387.31999999999283,69.74214923652995,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10000415,"Brother Ink, Color",Technology,Copiers,0.07,2,0.03,0.88,0.44,0.62,0.0,1257.142857142857,0.035,387.3899999999928,69.75475367329169,A - High Value,0.0,X - Stable Demand,AX
TEC-NOK-10004278,"Nokia Signal Booster, Full Size",Technology,Phones,0.07,4,0.02,1.78,0.44,0.69,0.24,2542.8571428571427,0.0175,387.4599999999928,69.76735811005344,A - High Value,0.0,X - Stable Demand,AX
TEC-NOK-10001678,"Nokia Audio Dock, Cordless",Technology,Phones,0.07,7,0.01,3.06,0.44,0.46,0.34,4371.428571428571,0.01,387.5299999999928,69.77996254681517,A - High Value,0.0,X - Stable Demand,AX
TEC-NOK-10001172,"Nokia Speaker Phone, VoIP",Technology,Phones,0.07,8,0.01,3.48,0.44,0.69,0.19,4971.428571428571,0.00875,387.5999999999928,69.7925669835769,A - High Value,0.0,X - Stable Demand,AX
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,0.07,5,0.01,2.22,0.44,1.0,0.19,3171.4285714285716,0.014000000000000002,387.6699999999928,69.80517142033865,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10004956,"Konica Card Printer, Red",Technology,Machines,0.07,4,0.02,1.81,0.45,0.69,0.0,2585.7142857142853,0.0175,387.7399999999928,69.81777585710039,A - High Value,0.0,X - Stable Demand,AX
OFF-AP-10001559,"KitchenAid Blender, Black",Office Supplies,Appliances,0.07,4,0.02,1.79,0.45,1.08,0.13,2557.142857142857,0.0175,387.8099999999928,69.83038029386212,A - High Value,0.0,X - Stable Demand,AX
OFF-HOO-10003338,"Hoover Blender, Silver",Office Supplies,Appliances,0.07,6,0.01,2.68,0.45,0.85,0.0,3828.5714285714284,0.011666666666666667,387.8799999999928,69.84298473062385,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10001026,"Fellowes Trays, Single Width",Office Supplies,Storage,0.07,8,0.01,3.55,0.44,2.0,0.21,5071.428571428571,0.00875,387.94999999999277,69.8555891673856,A - High Value,0.0,X - Stable Demand,AX
OFF-ST-10001025,"Tenex Trays, Single Width",Office Supplies,Storage,0.07,13,0.01,5.74,0.44,1.92,0.24,8200.0,0.005384615384615385,388.01999999999276,69.86819360414735,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10002419,"Motorola Headset, Cordless",Technology,Phones,0.07,5,0.01,2.21,0.44,1.46,0.18,3157.142857142857,0.014000000000000002,388.08999999999276,69.88079804090907,A - High Value,0.0,X - Stable Demand,AX
FUR-FU-10003273,"Tenex Frame, Duo Pack",Furniture,Furnishings,0.07,6,0.01,2.62,0.44,1.77,0.39,3742.857142857142,0.011666666666666667,388.15999999999275,69.89340247767082,A - High Value,0.0,X - Stable Demand,AX
OFF-IBI-10003541,"Ibico Binding Machine, Economy",Office Supplies,Binders,0.07,9,0.01,3.97,0.44,1.85,0.0,5671.428571428571,0.007777777777777778,388.22999999999274,69.90600691443257,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,0.07,5,0.01,2.25,0.45,1.23,0.0,3214.2857142857138,0.014000000000000002,388.29999999999274,69.91861135119429,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10001274,"Belkin Memory Card, Bluetooth",Technology,Accessories,0.07,5,0.01,2.2,0.44,1.69,0.19,3142.8571428571427,0.014000000000000002,388.36999999999273,69.93121578795603,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,0.07,4,0.02,1.76,0.44,1.92,0.18,2514.285714285714,0.0175,388.4399999999927,69.94382022471778,A - High Value,0.0,X - Stable Demand,AX
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,0.07,7,0.01,3.11,0.44,1.69,0.13,4442.857142857142,0.01,388.5099999999927,69.95642466147952,A - High Value,0.0,X - Stable Demand,AX
TEC-HEW-10002302,"Hewlett Copy Machine, Color",Technology,Copiers,0.07,1,0.07,0.49,0.49,0.38,0.0,699.9999999999999,0.07,388.5799999999927,69.96902909824125,A - High Value,0.0,X - Stable Demand,AX
TEC-EPS-10004328,"Epson Printer, Durable",Technology,Machines,0.07,4,0.02,1.79,0.45,0.23,0.21,2557.142857142857,0.0175,388.6499999999927,69.981633535003,A - High Value,0.0,X - Stable Demand,AX
TEC-EPS-10003473,"Epson Phone, Wireless",Technology,Machines,0.07,5,0.01,2.24,0.45,1.15,0.14,3200.0,0.014000000000000002,388.7199999999927,69.99423797176473,A - High Value,0.0,X - Stable Demand,AX
TEC-EPS-10001129,"Epson Inkjet, White",Technology,Machines,0.07,3,0.02,1.34,0.45,0.23,0.24,1914.2857142857142,0.023333333333333334,388.7899999999927,70.00684240852647,A - High Value,0.0,X - Stable Demand,AX
TEC-EPS-10000689,"Epson Card Printer, Wireless",Technology,Machines,0.07,5,0.01,2.2,0.44,0.38,0.31,3142.8571428571427,0.014000000000000002,388.8599999999927,70.01944684528821,A - High Value,0.0,X - Stable Demand,AX
OFF-AR-10004486,"Sanford Canvas, Blue",Office Supplies,Art,0.07,9,0.01,3.98,0.44,2.08,0.18,5685.714285714285,0.007777777777777778,388.9299999999927,70.03205128204995,A - High Value,0.0,X - Stable Demand,AX
FUR-FU-10001200,"Tenex Photo Frame, Erganomic",Furniture,Furnishings,0.07,6,0.01,2.64,0.44,2.08,0.06,3771.4285714285716,0.011666666666666667,388.99999999999267,70.04465571881168,A - High Value,0.0,X - Stable Demand,AX
FUR-TA-10002041,"Lesro Computer Table, Fully Assembled",Furniture,Tables,0.07,1,0.07,0.45,0.45,0.38,0.41,642.8571428571428,0.07,389.06999999999266,70.05726015557342,A - High Value,0.0,X - Stable Demand,AX
FUR-TA-10002571,"Chromcraft Coffee Table, Adjustable Height",Furniture,Tables,0.07,2,0.03,0.87,0.44,0.54,0.32,1242.8571428571427,0.035,389.13999999999265,70.06986459233516,A - High Value,0.0,X - Stable Demand,AX
TEC-KON-10000562,"Konica Phone, Wireless",Technology,Machines,0.07,5,0.01,2.2,0.44,1.38,0.16,3142.8571428571427,0.014000000000000002,389.20999999999265,70.0824690290969,A - High Value,0.0,X - Stable Demand,AX
TEC-HP -10004590,"HP Fax Machine, Color",Technology,Copiers,0.07,5,0.01,2.19,0.44,0.08,0.16,3128.571428571428,0.014000000000000002,389.27999999999264,70.09507346585863,A - High Value,0.0,X - Stable Demand,AX
TEC-HEW-10004833,"Hewlett Ink, Color",Technology,Copiers,0.07,5,0.01,2.21,0.44,0.46,0.14,3157.142857142857,0.014000000000000002,389.34999999999263,70.10767790262038,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10002991,"Novimex Steel Folding Chair, Adjustable",Furniture,Chairs,0.07,5,0.01,2.21,0.44,1.08,0.09,3157.142857142857,0.014000000000000002,389.4199999999926,70.12028233938213,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10002974,"SAFCO Rocking Chair, Red",Furniture,Chairs,0.07,4,0.02,1.76,0.44,0.62,0.09,2514.285714285714,0.0175,389.4899999999926,70.13288677614385,A - High Value,0.0,X - Stable Demand,AX
TEC-CO-10004756,"Sharp Wireless Fax, Digital",Technology,Copiers,0.07,2,0.03,0.89,0.45,0.31,0.24,1271.4285714285713,0.035,389.5599999999926,70.1454912129056,A - High Value,0.0,X - Stable Demand,AX
FUR-TA-10001622,"Lesro Coffee Table, with Bottom Storage",Furniture,Tables,0.07,2,0.03,0.87,0.44,0.62,0.12,1242.8571428571427,0.035,389.6299999999926,70.15809564966735,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,0.07,9,0.01,3.99,0.44,1.92,0.08,5700.0,0.007777777777777778,389.6999999999926,70.17070008642906,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10002712,"Enermax Keyboard, Erganomic",Technology,Accessories,0.07,9,0.01,3.96,0.44,2.0,0.18,5657.142857142856,0.007777777777777778,389.7699999999926,70.18330452319081,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10002348,"Enermax Memory Card, USB",Technology,Accessories,0.07,2,0.03,0.89,0.45,0.85,0.0,1271.4285714285713,0.035,389.8399999999926,70.19590895995256,A - High Value,0.0,X - Stable Demand,AX
FUR-HAR-10000441,"Harbour Creations Rocking Chair, Adjustable",Furniture,Chairs,0.07,7,0.01,3.11,0.44,0.38,0.22,4442.857142857142,0.01,389.9099999999926,70.2085133967143,A - High Value,0.0,X - Stable Demand,AX
TEC-KON-10003211,"Konica Inkjet, White",Technology,Machines,0.07,3,0.02,1.36,0.45,0.15,0.0,1942.8571428571427,0.023333333333333334,389.9799999999926,70.22111783347603,A - High Value,0.0,X - Stable Demand,AX
TEC-KON-10002194,"Konica Printer, White",Technology,Machines,0.07,4,0.02,1.78,0.45,0.23,0.21,2542.8571428571427,0.0175,390.04999999999256,70.23372227023776,A - High Value,0.0,X - Stable Demand,AX
TEC-KON-10001507,"Konica Card Printer, Durable",Technology,Machines,0.07,5,0.01,2.14,0.43,1.15,0.33,3057.142857142857,0.014000000000000002,390.11999999999256,70.24632670699951,A - High Value,0.0,X - Stable Demand,AX
OFF-AR-10003377,"Boston Pencil Sharpener, Easy-Erase",Office Supplies,Art,0.07,13,0.01,5.73,0.44,3.38,0.06,8185.714285714286,0.005384615384615385,390.18999999999255,70.25893114376125,A - High Value,0.0,X - Stable Demand,AX
OFF-AR-10003457,"Sanford Sketch Pad, Water Color",Office Supplies,Art,0.07,9,0.01,4.01,0.45,2.08,0.07,5728.5714285714275,0.007777777777777778,390.25999999999254,70.27153558052298,A - High Value,0.0,X - Stable Demand,AX
FUR-TA-10002101,"Bevis Conference Table, Fully Assembled",Furniture,Tables,0.07,1,0.07,0.46,0.46,0.15,0.24,657.1428571428571,0.07,390.32999999999254,70.28414001728473,A - High Value,0.0,X - Stable Demand,AX
FUR-TA-10002095,"Lesro Training Table, Fully Assembled",Furniture,Tables,0.07,3,0.02,1.27,0.42,0.46,0.3,1814.2857142857142,0.023333333333333334,390.39999999999253,70.29674445404646,A - High Value,0.0,X - Stable Demand,AX
OFF-EN-10003498,"Cameo Interoffice Envelope, Recycled",Office Supplies,Envelopes,0.07,8,0.01,3.55,0.44,2.08,0.08,5071.428571428571,0.00875,390.4699999999925,70.3093488908082,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10002904,"Motorola Office Telephone, Cordless",Technology,Phones,0.07,7,0.01,3.09,0.44,1.38,0.19,4414.285714285714,0.01,390.5399999999925,70.32195332756994,A - High Value,0.0,X - Stable Demand,AX
OFF-WIL-10003299,"Wilson Jones Binding Machine, Recycled",Office Supplies,Binders,0.07,13,0.01,5.72,0.44,1.69,0.17,8171.428571428571,0.005384615384615385,390.6099999999925,70.33455776433169,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10002866,"Safco Classic Bookcase, Pine",Furniture,Bookcases,0.07,1,0.07,0.38,0.38,0.38,0.47,542.8571428571428,0.07,390.6799999999925,70.34716220109341,A - High Value,0.0,X - Stable Demand,AX
FUR-FU-10004527,"Advantus Frame, Duo Pack",Furniture,Furnishings,0.07,5,0.01,2.25,0.45,0.77,0.05,3214.2857142857138,0.014000000000000002,390.7499999999925,70.35976663785516,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,0.07,7,0.01,3.09,0.44,1.62,0.2,4414.285714285714,0.01,390.8199999999925,70.37237107461691,A - High Value,0.0,X - Stable Demand,AX
TEC-PH-10004597,"Apple Signal Booster, with Caller ID",Technology,Phones,0.07,4,0.02,1.75,0.44,1.23,0.12,2499.9999999999995,0.0175,390.8899999999925,70.38497551137863,A - High Value,0.0,X - Stable Demand,AX
FUR-TA-10003003,"Lesro Wood Table, Rectangular",Furniture,Tables,0.07,2,0.04,0.8,0.4,0.38,0.5,1142.857142857143,0.035,390.9599999999925,70.39757994814038,A - High Value,0.0,X - Stable Demand,AX
OFF-AR-10002447,"Stanley Sketch Pad, Water Color",Office Supplies,Art,0.07,7,0.01,3.1,0.44,2.08,0.08,4428.571428571428,0.01,391.02999999999247,70.41018438490212,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10000559,"Epson Card Printer, Red",Technology,Machines,0.07,3,0.02,1.36,0.45,0.54,0.12,1942.8571428571427,0.023333333333333334,391.09999999999246,70.42278882166386,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,0.07,8,0.01,3.56,0.44,1.0,0.03,5085.714285714285,0.00875,391.16999999999246,70.43539325842559,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10000596,"Enermax Memory Card, Erganomic",Technology,Accessories,0.07,5,0.01,2.22,0.44,1.0,0.15,3171.4285714285716,0.014000000000000002,391.23999999999245,70.44799769518733,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10000327,"Epson Phone, Durable",Technology,Machines,0.07,6,0.01,2.63,0.44,1.38,0.23,3757.142857142857,0.011666666666666667,391.30999999999244,70.46060213194907,A - High Value,0.0,X - Stable Demand,AX
TEC-MA-10000124,"Konica Card Printer, White",Technology,Machines,0.07,2,0.03,0.9,0.45,0.85,0.0,1285.7142857142856,0.035,391.37999999999244,70.47320656871081,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003423,"Novimex Rocking Chair, Set of Two",Furniture,Chairs,0.07,7,0.01,3.1,0.44,1.0,0.17,4428.571428571428,0.01,391.44999999999243,70.48581100547254,A - High Value,0.0,X - Stable Demand,AX
FUR-CH-10003195,"Hon Rocking Chair, Red",Furniture,Chairs,0.07,7,0.01,3.07,0.44,1.0,0.17,4385.714285714285,0.01,391.5199999999924,70.49841544223429,A - High Value,0.0,X - Stable Demand,AX
OFF-AR-10004749,"BIC Canvas, Blue",Office Supplies,Art,0.07,5,0.01,2.17,0.43,2.46,0.2,3099.9999999999995,0.014000000000000002,391.5899999999924,70.51101987899602,A - High Value,0.0,X - Stable Demand,AX
FUR-BO-10003022,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases,0.07,3,0.02,1.36,0.45,0.62,0.0,1942.8571428571427,0.023333333333333334,391.6599999999924,70.52362431575776,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,0.07,6,0.01,2.66,0.44,1.08,0.12,3800.0,0.011666666666666667,391.7299999999924,70.5362287525195,A - High Value,0.0,X - Stable Demand,AX
TEC-AC-10000140,"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,0.07,5,0.01,2.22,0.44,1.85,0.02,3171.4285714285716,0.014000000000000002,391.7999999999924,70.54883318928124,A - High Value,0.0,X - Stable Demand,AX
